municipio,año,casos,poblacion,casos_per_100k,key
AGUACHICA,1999,24,124553.0,19.268905606448662,AGUACHICA_1999
AGUACHICA,2000,77,124553.0,61.82107215402279,AGUACHICA_2000
AGUACHICA,2001,60,124553.0,48.17226401612165,AGUACHICA_2001
AGUACHICA,2002,28,124553.0,22.480389874190102,AGUACHICA_2002
AGUACHICA,2003,12,124553.0,9.634452803224331,AGUACHICA_2003
AGUACHICA,2004,7,124553.0,5.620097468547526,AGUACHICA_2004
AGUACHICA,2005,3,124553.0,2.4086132008060828,AGUACHICA_2005
AGUACHICA,2006,2,124553.0,1.6057421338707216,AGUACHICA_2006
AGUACHICA,2007,1,124553.0,0.8028710669353608,AGUACHICA_2007
AGUACHICA,2009,1,124553.0,0.8028710669353608,AGUACHICA_2009
AGUACHICA,2010,2,124553.0,1.6057421338707216,AGUACHICA_2010
AGUACHICA,2012,1,124553.0,0.8028710669353608,AGUACHICA_2012
AGUACHICA,2016,1,124553.0,0.8028710669353608,AGUACHICA_2016
AGUACHICA,2017,2,124553.0,1.6057421338707216,AGUACHICA_2017
AGUACHICA,2018,4,124553.0,3.2114842677414432,AGUACHICA_2018
AGUACHICA,2019,1,124553.0,0.8028710669353608,AGUACHICA_2019
AGUACHICA,2021,1,124553.0,0.8028710669353608,AGUACHICA_2021
AGUACHICA,2022,1,124553.0,0.8028710669353608,AGUACHICA_2022
AGUACHICA,2024,1,124553.0,0.8028710669353608,AGUACHICA_2024
AGUADA,1989,1,1916.0,52.192066805845506,AGUADA_1989
AGUADA,2001,1,1916.0,52.192066805845506,AGUADA_2001
AGUADA,2003,1,1916.0,52.192066805845506,AGUADA_2003
AGUADAS,1998,3,23678.0,12.66998901934285,AGUADAS_1998
AGUADAS,2001,5,23678.0,21.116648365571415,AGUADAS_2001
AGUADAS,2002,7,23678.0,29.563307711799983,AGUADAS_2002
AGUADAS,2003,4,23678.0,16.893318692457132,AGUADAS_2003
AGUADAS,2004,2,23678.0,8.446659346228566,AGUADAS_2004
AGUADAS,2007,3,23678.0,12.66998901934285,AGUADAS_2007
AGUADAS,2008,1,23678.0,4.223329673114283,AGUADAS_2008
AGUAZUL,1988,3,38828.0,7.726383022561039,AGUAZUL_1988
AGUAZUL,1990,1,38828.0,2.575461007520346,AGUAZUL_1990
AGUAZUL,1991,5,38828.0,12.877305037601731,AGUAZUL_1991
AGUAZUL,1992,8,38828.0,20.603688060162767,AGUAZUL_1992
AGUAZUL,1993,3,38828.0,7.726383022561039,AGUAZUL_1993
AGUAZUL,1994,11,38828.0,28.330071082723805,AGUAZUL_1994
AGUAZUL,1995,9,38828.0,23.179149067683117,AGUAZUL_1995
AGUAZUL,1996,13,38828.0,33.480993097764504,AGUAZUL_1996
AGUAZUL,1997,17,38828.0,43.78283712784589,AGUAZUL_1997
AGUAZUL,1998,38,38828.0,97.86751828577316,AGUAZUL_1998
AGUAZUL,1999,33,38828.0,84.99021324817143,AGUAZUL_1999
AGUAZUL,2000,41,38828.0,105.5939013083342,AGUAZUL_2000
AGUAZUL,2001,33,38828.0,84.99021324817143,AGUAZUL_2001
AGUAZUL,2002,48,38828.0,123.62212836097662,AGUAZUL_2002
AGUAZUL,2003,26,38828.0,66.96198619552901,AGUAZUL_2003
AGUAZUL,2004,29,38828.0,74.68836921809005,AGUAZUL_2004
AGUAZUL,2005,9,38828.0,23.179149067683117,AGUAZUL_2005
AGUAZUL,2007,3,38828.0,7.726383022561039,AGUAZUL_2007
AGUAZUL,2008,1,38828.0,2.575461007520346,AGUAZUL_2008
AGUAZUL,2009,1,38828.0,2.575461007520346,AGUAZUL_2009
AGUAZUL,2010,2,38828.0,5.150922015040692,AGUAZUL_2010
AGUAZUL,2011,3,38828.0,7.726383022561039,AGUAZUL_2011
AGUAZUL,2012,6,38828.0,15.452766045122077,AGUAZUL_2012
AGUAZUL,2013,3,38828.0,7.726383022561039,AGUAZUL_2013
AGUAZUL,2014,2,38828.0,5.150922015040692,AGUAZUL_2014
AGUAZUL,2015,3,38828.0,7.726383022561039,AGUAZUL_2015
AGUAZUL,2018,2,38828.0,5.150922015040692,AGUAZUL_2018
AGUAZUL,2021,1,38828.0,2.575461007520346,AGUAZUL_2021
AGUSTIN CODAZZI,1985,2,,,AGUSTIN CODAZZI_1985
AGUSTIN CODAZZI,1988,2,,,AGUSTIN CODAZZI_1988
AGUSTIN CODAZZI,1990,5,,,AGUSTIN CODAZZI_1990
AGUSTIN CODAZZI,1991,9,,,AGUSTIN CODAZZI_1991
AGUSTIN CODAZZI,1992,4,,,AGUSTIN CODAZZI_1992
AGUSTIN CODAZZI,1993,2,,,AGUSTIN CODAZZI_1993
AGUSTIN CODAZZI,1994,1,,,AGUSTIN CODAZZI_1994
AGUSTIN CODAZZI,1995,6,,,AGUSTIN CODAZZI_1995
AGUSTIN CODAZZI,1996,16,,,AGUSTIN CODAZZI_1996
AGUSTIN CODAZZI,1997,17,,,AGUSTIN CODAZZI_1997
AGUSTIN CODAZZI,1998,10,,,AGUSTIN CODAZZI_1998
AGUSTIN CODAZZI,1999,17,,,AGUSTIN CODAZZI_1999
AGUSTIN CODAZZI,2000,25,,,AGUSTIN CODAZZI_2000
AGUSTIN CODAZZI,2001,101,,,AGUSTIN CODAZZI_2001
AGUSTIN CODAZZI,2002,25,,,AGUSTIN CODAZZI_2002
AGUSTIN CODAZZI,2003,11,,,AGUSTIN CODAZZI_2003
AGUSTIN CODAZZI,2004,17,,,AGUSTIN CODAZZI_2004
AGUSTIN CODAZZI,2005,9,,,AGUSTIN CODAZZI_2005
AGUSTIN CODAZZI,2006,2,,,AGUSTIN CODAZZI_2006
AGUSTIN CODAZZI,2008,1,,,AGUSTIN CODAZZI_2008
AGUSTIN CODAZZI,2012,1,,,AGUSTIN CODAZZI_2012
AGUSTIN CODAZZI,2013,3,,,AGUSTIN CODAZZI_2013
AGUSTIN CODAZZI,2016,1,,,AGUSTIN CODAZZI_2016
AGUSTIN CODAZZI,2017,2,,,AGUSTIN CODAZZI_2017
AIPE,1989,2,16945.0,11.802891708468573,AIPE_1989
AIPE,1991,1,16945.0,5.901445854234287,AIPE_1991
AIPE,1997,2,16945.0,11.802891708468573,AIPE_1997
AIPE,1999,2,16945.0,11.802891708468573,AIPE_1999
AIPE,2000,3,16945.0,17.704337562702865,AIPE_2000
AIPE,2001,2,16945.0,11.802891708468573,AIPE_2001
AIPE,2003,1,16945.0,5.901445854234287,AIPE_2003
AIPE,2005,2,16945.0,11.802891708468573,AIPE_2005
AIPE,2006,4,16945.0,23.605783416937147,AIPE_2006
AIPE,2007,2,16945.0,11.802891708468573,AIPE_2007
AIPE,2008,1,16945.0,5.901445854234287,AIPE_2008
AIPE,2010,1,16945.0,5.901445854234287,AIPE_2010
AIPE,2011,1,16945.0,5.901445854234287,AIPE_2011
AIPE,2014,1,16945.0,5.901445854234287,AIPE_2014
ALBAN,1991,2,,,ALBAN_1991
ALBAN,1993,1,,,ALBAN_1993
ALBAN,1997,2,,,ALBAN_1997
ALBAN,1998,1,,,ALBAN_1998
ALBAN,2000,2,,,ALBAN_2000
ALBAN,2002,4,,,ALBAN_2002
ALBAN,2003,2,,,ALBAN_2003
ALBAN,2011,1,,,ALBAN_2011
ALBANIA,1987,2,33946.0,5.891710363518529,ALBANIA_1987
ALBANIA,1987,2,4538.0,44.072278536800354,ALBANIA_1987
ALBANIA,1987,2,4450.0,44.943820224719104,ALBANIA_1987
ALBANIA,1988,2,33946.0,5.891710363518529,ALBANIA_1988
ALBANIA,1988,2,4538.0,44.072278536800354,ALBANIA_1988
ALBANIA,1988,2,4450.0,44.943820224719104,ALBANIA_1988
ALBANIA,1991,1,33946.0,2.9458551817592644,ALBANIA_1991
ALBANIA,1991,1,4538.0,22.036139268400177,ALBANIA_1991
ALBANIA,1991,1,4450.0,22.471910112359552,ALBANIA_1991
ALBANIA,1997,1,33946.0,2.9458551817592644,ALBANIA_1997
ALBANIA,1997,1,4538.0,22.036139268400177,ALBANIA_1997
ALBANIA,1997,1,4450.0,22.471910112359552,ALBANIA_1997
ALBANIA,1999,1,33946.0,2.9458551817592644,ALBANIA_1999
ALBANIA,1999,1,4538.0,22.036139268400177,ALBANIA_1999
ALBANIA,1999,1,4450.0,22.471910112359552,ALBANIA_1999
ALBANIA,2001,10,33946.0,29.458551817592646,ALBANIA_2001
ALBANIA,2001,10,4538.0,220.36139268400177,ALBANIA_2001
ALBANIA,2001,10,4450.0,224.71910112359552,ALBANIA_2001
ALBANIA,2002,9,33946.0,26.512696635833382,ALBANIA_2002
ALBANIA,2002,9,4538.0,198.3252534156016,ALBANIA_2002
ALBANIA,2002,9,4450.0,202.24719101123597,ALBANIA_2002
ALBANIA,2003,6,33946.0,17.67513109055559,ALBANIA_2003
ALBANIA,2003,6,4538.0,132.21683561040106,ALBANIA_2003
ALBANIA,2003,6,4450.0,134.83146067415728,ALBANIA_2003
ALBANIA,2004,3,33946.0,8.837565545277794,ALBANIA_2004
ALBANIA,2004,3,4538.0,66.10841780520053,ALBANIA_2004
ALBANIA,2004,3,4450.0,67.41573033707864,ALBANIA_2004
ALBANIA,2005,1,33946.0,2.9458551817592644,ALBANIA_2005
ALBANIA,2005,1,4538.0,22.036139268400177,ALBANIA_2005
ALBANIA,2005,1,4450.0,22.471910112359552,ALBANIA_2005
ALBANIA,2009,2,33946.0,5.891710363518529,ALBANIA_2009
ALBANIA,2009,2,4538.0,44.072278536800354,ALBANIA_2009
ALBANIA,2009,2,4450.0,44.943820224719104,ALBANIA_2009
ALBANIA,2010,2,33946.0,5.891710363518529,ALBANIA_2010
ALBANIA,2010,2,4538.0,44.072278536800354,ALBANIA_2010
ALBANIA,2010,2,4450.0,44.943820224719104,ALBANIA_2010
ALBANIA,2011,1,33946.0,2.9458551817592644,ALBANIA_2011
ALBANIA,2011,1,4538.0,22.036139268400177,ALBANIA_2011
ALBANIA,2011,1,4450.0,22.471910112359552,ALBANIA_2011
ALBANIA,2012,3,33946.0,8.837565545277794,ALBANIA_2012
ALBANIA,2012,3,4538.0,66.10841780520053,ALBANIA_2012
ALBANIA,2012,3,4450.0,67.41573033707864,ALBANIA_2012
ALBANIA,2013,4,33946.0,11.783420727037058,ALBANIA_2013
ALBANIA,2013,4,4538.0,88.14455707360071,ALBANIA_2013
ALBANIA,2013,4,4450.0,89.88764044943821,ALBANIA_2013
ALBANIA,2018,1,33946.0,2.9458551817592644,ALBANIA_2018
ALBANIA,2018,1,4538.0,22.036139268400177,ALBANIA_2018
ALBANIA,2018,1,4450.0,22.471910112359552,ALBANIA_2018
ALCALA,1992,1,,,ALCALA_1992
ALCALA,1996,2,,,ALCALA_1996
ALCALA,1999,1,,,ALCALA_1999
ALCALA,2007,1,,,ALCALA_2007
ALDANA,1997,1,7376.0,13.557483731019524,ALDANA_1997
ALDANA,2002,3,7376.0,40.67245119305856,ALDANA_2002
ALDANA,2009,1,7376.0,13.557483731019524,ALDANA_2009
ALDANA,2022,1,7376.0,13.557483731019524,ALDANA_2022
ALEJANDRIA,1992,2,,,ALEJANDRIA_1992
ALEJANDRIA,1994,1,,,ALEJANDRIA_1994
ALEJANDRIA,1999,5,,,ALEJANDRIA_1999
ALEJANDRIA,2000,9,,,ALEJANDRIA_2000
ALEJANDRIA,2001,3,,,ALEJANDRIA_2001
ALEJANDRIA,2002,1,,,ALEJANDRIA_2002
ALEJANDRIA,2003,4,,,ALEJANDRIA_2003
ALEJANDRIA,2004,2,,,ALEJANDRIA_2004
ALEJANDRIA,2007,1,,,ALEJANDRIA_2007
ALGARROBO,1990,1,17370.0,5.757052389176741,ALGARROBO_1990
ALGARROBO,1992,2,17370.0,11.514104778353483,ALGARROBO_1992
ALGARROBO,1996,1,17370.0,5.757052389176741,ALGARROBO_1996
ALGARROBO,1997,3,17370.0,17.271157167530223,ALGARROBO_1997
ALGARROBO,1998,1,17370.0,5.757052389176741,ALGARROBO_1998
ALGARROBO,1999,3,17370.0,17.271157167530223,ALGARROBO_1999
ALGARROBO,2000,5,17370.0,28.78526194588371,ALGARROBO_2000
ALGARROBO,2001,5,17370.0,28.78526194588371,ALGARROBO_2001
ALGARROBO,2002,6,17370.0,34.542314335060446,ALGARROBO_2002
ALGARROBO,2003,4,17370.0,23.028209556706965,ALGARROBO_2003
ALGARROBO,2004,1,17370.0,5.757052389176741,ALGARROBO_2004
ALGARROBO,2005,1,17370.0,5.757052389176741,ALGARROBO_2005
ALGECIRAS,1988,1,23115.0,4.326195111399524,ALGECIRAS_1988
ALGECIRAS,1991,2,23115.0,8.652390222799047,ALGECIRAS_1991
ALGECIRAS,1992,1,23115.0,4.326195111399524,ALGECIRAS_1992
ALGECIRAS,1994,1,23115.0,4.326195111399524,ALGECIRAS_1994
ALGECIRAS,1995,1,23115.0,4.326195111399524,ALGECIRAS_1995
ALGECIRAS,1996,1,23115.0,4.326195111399524,ALGECIRAS_1996
ALGECIRAS,1997,2,23115.0,8.652390222799047,ALGECIRAS_1997
ALGECIRAS,1998,6,23115.0,25.957170668397143,ALGECIRAS_1998
ALGECIRAS,1999,8,23115.0,34.60956089119619,ALGECIRAS_1999
ALGECIRAS,2000,6,23115.0,25.957170668397143,ALGECIRAS_2000
ALGECIRAS,2001,6,23115.0,25.957170668397143,ALGECIRAS_2001
ALGECIRAS,2002,22,23115.0,95.17629245078953,ALGECIRAS_2002
ALGECIRAS,2003,8,23115.0,34.60956089119619,ALGECIRAS_2003
ALGECIRAS,2004,13,23115.0,56.24053644819381,ALGECIRAS_2004
ALGECIRAS,2005,10,23115.0,43.261951113995245,ALGECIRAS_2005
ALGECIRAS,2006,13,23115.0,56.24053644819381,ALGECIRAS_2006
ALGECIRAS,2007,13,23115.0,56.24053644819381,ALGECIRAS_2007
ALGECIRAS,2008,9,23115.0,38.93575600259572,ALGECIRAS_2008
ALGECIRAS,2009,5,23115.0,21.630975556997623,ALGECIRAS_2009
ALGECIRAS,2010,10,23115.0,43.261951113995245,ALGECIRAS_2010
ALGECIRAS,2011,10,23115.0,43.261951113995245,ALGECIRAS_2011
ALGECIRAS,2012,7,23115.0,30.283365779796668,ALGECIRAS_2012
ALGECIRAS,2013,2,23115.0,8.652390222799047,ALGECIRAS_2013
ALGECIRAS,2014,3,23115.0,12.978585334198572,ALGECIRAS_2014
ALGECIRAS,2015,2,23115.0,8.652390222799047,ALGECIRAS_2015
ALGECIRAS,2017,2,23115.0,8.652390222799047,ALGECIRAS_2017
ALGECIRAS,2019,1,23115.0,4.326195111399524,ALGECIRAS_2019
ALGECIRAS,2021,1,23115.0,4.326195111399524,ALGECIRAS_2021
ALGECIRAS,2023,2,23115.0,8.652390222799047,ALGECIRAS_2023
ALMAGUER,1985,1,18615.0,5.372011818426,ALMAGUER_1985
ALMAGUER,1987,2,18615.0,10.744023636852,ALMAGUER_1987
ALMAGUER,1989,2,18615.0,10.744023636852,ALMAGUER_1989
ALMAGUER,1990,5,18615.0,26.860059092130005,ALMAGUER_1990
ALMAGUER,1991,2,18615.0,10.744023636852,ALMAGUER_1991
ALMAGUER,1999,1,18615.0,5.372011818426,ALMAGUER_1999
ALMAGUER,2000,1,18615.0,5.372011818426,ALMAGUER_2000
ALMAGUER,2001,2,18615.0,10.744023636852,ALMAGUER_2001
ALMAGUER,2002,1,18615.0,5.372011818426,ALMAGUER_2002
ALMAGUER,2017,1,18615.0,5.372011818426,ALMAGUER_2017
ALMAGUER,2022,1,18615.0,5.372011818426,ALMAGUER_2022
ALMEIDA,1987,1,1843.0,54.25935973955507,ALMEIDA_1987
ALMEIDA,2000,2,1843.0,108.51871947911015,ALMEIDA_2000
ALMEIDA,2001,1,1843.0,54.25935973955507,ALMEIDA_2001
ALMEIDA,2002,1,1843.0,54.25935973955507,ALMEIDA_2002
ALMEIDA,2004,1,1843.0,54.25935973955507,ALMEIDA_2004
ALPUJARRA,1985,1,4491.0,22.266755733689603,ALPUJARRA_1985
ALPUJARRA,1997,1,4491.0,22.266755733689603,ALPUJARRA_1997
ALPUJARRA,1999,2,4491.0,44.533511467379206,ALPUJARRA_1999
ALPUJARRA,2000,3,4491.0,66.8002672010688,ALPUJARRA_2000
ALPUJARRA,2001,2,4491.0,44.533511467379206,ALPUJARRA_2001
ALPUJARRA,2002,1,4491.0,22.266755733689603,ALPUJARRA_2002
ALPUJARRA,2004,1,4491.0,22.266755733689603,ALPUJARRA_2004
ALPUJARRA,2006,1,4491.0,22.266755733689603,ALPUJARRA_2006
ALTAMIRA,1987,1,4472.0,22.361359570661897,ALTAMIRA_1987
ALTAMIRA,1990,1,4472.0,22.361359570661897,ALTAMIRA_1990
ALTAMIRA,1991,1,4472.0,22.361359570661897,ALTAMIRA_1991
ALTAMIRA,1999,1,4472.0,22.361359570661897,ALTAMIRA_1999
ALTAMIRA,2000,1,4472.0,22.361359570661897,ALTAMIRA_2000
ALTAMIRA,2001,1,4472.0,22.361359570661897,ALTAMIRA_2001
ALTAMIRA,2002,5,4472.0,111.80679785330948,ALTAMIRA_2002
ALTAMIRA,2003,1,4472.0,22.361359570661897,ALTAMIRA_2003
ALTAMIRA,2004,1,4472.0,22.361359570661897,ALTAMIRA_2004
ALTAMIRA,2008,1,4472.0,22.361359570661897,ALTAMIRA_2008
ALTAMIRA,2014,1,4472.0,22.361359570661897,ALTAMIRA_2014
ALTAMIRA,2015,1,4472.0,22.361359570661897,ALTAMIRA_2015
ALTO BAUDO,1994,3,,,ALTO BAUDO_1994
ALTO BAUDO,1995,2,,,ALTO BAUDO_1995
ALTO BAUDO,1996,1,,,ALTO BAUDO_1996
ALTO BAUDO,1997,1,,,ALTO BAUDO_1997
ALTO BAUDO,1998,4,,,ALTO BAUDO_1998
ALTO BAUDO,1999,1,,,ALTO BAUDO_1999
ALTO BAUDO,2000,1,,,ALTO BAUDO_2000
ALTO BAUDO,2001,3,,,ALTO BAUDO_2001
ALTO BAUDO,2002,1,,,ALTO BAUDO_2002
ALTO BAUDO,2003,5,,,ALTO BAUDO_2003
ALTO BAUDO,2004,2,,,ALTO BAUDO_2004
ALTO BAUDO,2005,2,,,ALTO BAUDO_2005
ALTO BAUDO,2006,1,,,ALTO BAUDO_2006
ALTO BAUDO,2007,2,,,ALTO BAUDO_2007
ALTO BAUDO,2008,5,,,ALTO BAUDO_2008
ALTO BAUDO,2009,3,,,ALTO BAUDO_2009
ALTO BAUDO,2010,2,,,ALTO BAUDO_2010
ALTO BAUDO,2011,2,,,ALTO BAUDO_2011
ALTO BAUDO,2012,1,,,ALTO BAUDO_2012
ALTO BAUDO,2013,1,,,ALTO BAUDO_2013
ALTO BAUDO,2014,3,,,ALTO BAUDO_2014
ALTO BAUDO,2016,3,,,ALTO BAUDO_2016
ALTO BAUDO,2017,5,,,ALTO BAUDO_2017
ALTO BAUDO,2018,3,,,ALTO BAUDO_2018
ALTO BAUDO,2019,3,,,ALTO BAUDO_2019
ALTO BAUDO,2020,2,,,ALTO BAUDO_2020
ALTO BAUDO,2021,2,,,ALTO BAUDO_2021
ALTO BAUDO,2022,1,,,ALTO BAUDO_2022
ALTOS DEL ROSARIO,1998,3,12000.0,25.0,ALTOS DEL ROSARIO_1998
ALTOS DEL ROSARIO,1999,4,12000.0,33.333333333333336,ALTOS DEL ROSARIO_1999
ALTOS DEL ROSARIO,2001,3,12000.0,25.0,ALTOS DEL ROSARIO_2001
ALTOS DEL ROSARIO,2004,3,12000.0,25.0,ALTOS DEL ROSARIO_2004
ALTOS DEL ROSARIO,2005,1,12000.0,8.333333333333334,ALTOS DEL ROSARIO_2005
ALVARADO,1986,1,8779.0,11.390818999886092,ALVARADO_1986
ALVARADO,1988,2,8779.0,22.781637999772183,ALVARADO_1988
ALVARADO,1989,2,8779.0,22.781637999772183,ALVARADO_1989
ALVARADO,1994,1,8779.0,11.390818999886092,ALVARADO_1994
ALVARADO,1996,2,8779.0,22.781637999772183,ALVARADO_1996
ALVARADO,1997,2,8779.0,22.781637999772183,ALVARADO_1997
ALVARADO,1998,1,8779.0,11.390818999886092,ALVARADO_1998
ALVARADO,1999,1,8779.0,11.390818999886092,ALVARADO_1999
ALVARADO,2000,7,8779.0,79.73573299920264,ALVARADO_2000
ALVARADO,2002,4,8779.0,45.563275999544366,ALVARADO_2002
ALVARADO,2003,4,8779.0,45.563275999544366,ALVARADO_2003
ALVARADO,2004,3,8779.0,34.17245699965828,ALVARADO_2004
ALVARADO,2005,1,8779.0,11.390818999886092,ALVARADO_2005
ALVARADO,2006,1,8779.0,11.390818999886092,ALVARADO_2006
ALVARADO,2007,3,8779.0,34.17245699965828,ALVARADO_2007
ALVARADO,2009,1,8779.0,11.390818999886092,ALVARADO_2009
ALVARADO,2011,1,8779.0,11.390818999886092,ALVARADO_2011
AMAGA,1986,1,,,AMAGA_1986
AMAGA,1987,1,,,AMAGA_1987
AMAGA,1990,2,,,AMAGA_1990
AMAGA,1995,2,,,AMAGA_1995
AMAGA,1996,2,,,AMAGA_1996
AMAGA,1998,2,,,AMAGA_1998
AMAGA,1999,2,,,AMAGA_1999
AMAGA,2000,4,,,AMAGA_2000
AMAGA,2001,12,,,AMAGA_2001
AMAGA,2002,4,,,AMAGA_2002
AMAGA,2003,10,,,AMAGA_2003
AMAGA,2004,2,,,AMAGA_2004
AMALFI,1988,1,28357.0,3.526466128292838,AMALFI_1988
AMALFI,1991,2,28357.0,7.052932256585676,AMALFI_1991
AMALFI,1992,4,28357.0,14.105864513171351,AMALFI_1992
AMALFI,1993,3,28357.0,10.579398384878514,AMALFI_1993
AMALFI,1994,1,28357.0,3.526466128292838,AMALFI_1994
AMALFI,1995,3,28357.0,10.579398384878514,AMALFI_1995
AMALFI,1996,3,28357.0,10.579398384878514,AMALFI_1996
AMALFI,1997,9,28357.0,31.738195154635537,AMALFI_1997
AMALFI,1998,10,28357.0,35.26466128292838,AMALFI_1998
AMALFI,1999,6,28357.0,21.15879676975703,AMALFI_1999
AMALFI,2000,9,28357.0,31.738195154635537,AMALFI_2000
AMALFI,2001,4,28357.0,14.105864513171351,AMALFI_2001
AMALFI,2002,3,28357.0,10.579398384878514,AMALFI_2002
AMALFI,2003,1,28357.0,3.526466128292838,AMALFI_2003
AMALFI,2004,4,28357.0,14.105864513171351,AMALFI_2004
AMALFI,2005,2,28357.0,7.052932256585676,AMALFI_2005
AMALFI,2006,1,28357.0,3.526466128292838,AMALFI_2006
AMALFI,2008,3,28357.0,10.579398384878514,AMALFI_2008
AMALFI,2009,5,28357.0,17.63233064146419,AMALFI_2009
AMALFI,2010,1,28357.0,3.526466128292838,AMALFI_2010
AMALFI,2012,2,28357.0,7.052932256585676,AMALFI_2012
AMALFI,2013,4,28357.0,14.105864513171351,AMALFI_2013
AMBALEMA,1991,1,6610.0,15.1285930408472,AMBALEMA_1991
AMBALEMA,1999,1,6610.0,15.1285930408472,AMBALEMA_1999
AMBALEMA,2006,1,6610.0,15.1285930408472,AMBALEMA_2006
AMBALEMA,2012,1,6610.0,15.1285930408472,AMBALEMA_2012
AMBALEMA,2013,1,6610.0,15.1285930408472,AMBALEMA_2013
AMBALEMA,2021,1,6610.0,15.1285930408472,AMBALEMA_2021
ANAPOIMA,1998,1,17717.0,5.644296438448947,ANAPOIMA_1998
ANAPOIMA,1999,4,17717.0,22.57718575379579,ANAPOIMA_1999
ANAPOIMA,2000,5,17717.0,28.221482192244736,ANAPOIMA_2000
ANAPOIMA,2001,2,17717.0,11.288592876897894,ANAPOIMA_2001
ANAPOIMA,2002,1,17717.0,5.644296438448947,ANAPOIMA_2002
ANAPOIMA,2003,1,17717.0,5.644296438448947,ANAPOIMA_2003
ANCUYA,1992,1,8621.0,11.599582415033058,ANCUYA_1992
ANCUYA,2002,1,8621.0,11.599582415033058,ANCUYA_2002
ANCUYA,2003,2,8621.0,23.199164830066117,ANCUYA_2003
ANCUYA,2005,1,8621.0,11.599582415033058,ANCUYA_2005
ANCUYA,2013,1,8621.0,11.599582415033058,ANCUYA_2013
ANDALUCIA,1992,2,,,ANDALUCIA_1992
ANDALUCIA,1995,1,,,ANDALUCIA_1995
ANDALUCIA,1999,1,,,ANDALUCIA_1999
ANDALUCIA,2008,1,,,ANDALUCIA_2008
ANDES,1986,1,46289.0,2.160340469658018,ANDES_1986
ANDES,1987,1,46289.0,2.160340469658018,ANDES_1987
ANDES,1988,1,46289.0,2.160340469658018,ANDES_1988
ANDES,1989,1,46289.0,2.160340469658018,ANDES_1989
ANDES,1990,2,46289.0,4.320680939316036,ANDES_1990
